TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_LENGTH
AOMS_PROP_MAS_BKP0406,NUM_PROP_PROPTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_PROPSTATUSID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_USAGESUBTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_CONCESSIONTYPEID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_REMARK,VARCHAR2,200
AOMS_PROP_MAS_BKP0406,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_EMAIL,VARCHAR2,80
AOMS_PROP_MAS_BKP0406,NUM_PROP_MAINPROPNO,VARCHAR2,20
AOMS_PROP_MAS_BKP0406,VAR_PROP_SUB_CODE,VARCHAR2,6
AOMS_PROP_MAS_BKP0406,VAR_PROP_CODE,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_BKP0406,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_BKP0406,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_BKP0406,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_DEMANDAMT,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_ULBID,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_INSBY,VARCHAR2,20
AOMS_PROP_MAS_BKP0406,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_BKP0406,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_BKP0406,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_BKP0406,NUM_PROP_SURVEYNO,VARCHAR2,100
AOMS_PROP_MAS_BKP0406,NUM_PROP_HISSANO,VARCHAR2,100
AOMS_PROP_MAS_BKP0406,NUM_PROP_USAGETYPEID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_BILLMETHODID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_ASSESSDT,DATE,7
AOMS_PROP_MAS_BKP0406,NUM_PROP_UNITNO,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_ADVANCEAMT,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_PROPSOURCE,VARCHAR2,1
AOMS_PROP_MAS_BKP0406,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_PROPNO,VARCHAR2,25
AOMS_PROP_MAS_BKP0406,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_BKP0406,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_BKP0406,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_BKP0406,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROP_MAS_BKP0406,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_BKP0406,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_BKP0406,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OWNERSFNM,VARCHAR2,1000
AOMS_PROP_MAS_BKP0406,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_BKP0406,VAR_PROP_OLDHOUSENO,VARCHAR2,50
AOMS_PROP_MAS_BKP0406,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_ID,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_ULBID,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_PROPID,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_RECNO,VARCHAR2,30
AOMS_REC_MAS_2207,VAR_REC_BOOKNO,VARCHAR2,50
AOMS_REC_MAS_2207,DAT_REC_RECEIPTDT,DATE,7
AOMS_REC_MAS_2207,NUM_REC_AMOUNT,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_AMTTYPE,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_INSTRUNO,VARCHAR2,20
AOMS_REC_MAS_2207,NUM_REC_BANKID,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_BANKNM,VARCHAR2,100
AOMS_REC_MAS_2207,DAT_REC_INSTRUDT,DATE,7
AOMS_REC_MAS_2207,NUM_REC_MICRCODE,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_INSTRUTYPE,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_RECTYPE,VARCHAR2,20
AOMS_REC_MAS_2207,NUM_REC_ADVANCEAMT,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_REFNO,VARCHAR2,30
AOMS_REC_MAS_2207,VAR_REC_REMARK,VARCHAR2,1000
AOMS_REC_MAS_2207,NUM_REC_TOTDISCAMT,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_OWNERSFNM,VARCHAR2,1000
AOMS_REC_MAS_2207,VAR_REC_OWNERSMNM,VARCHAR2,600
AOMS_REC_MAS_2207,VAR_REC_OWNERSLNM,VARCHAR2,600
AOMS_REC_MAS_2207,VAR_REC_OCPFNM,VARCHAR2,1000
AOMS_REC_MAS_2207,VAR_REC_OCPMNM,VARCHAR2,600
AOMS_REC_MAS_2207,VAR_REC_OCPLNM,VARCHAR2,600
AOMS_REC_MAS_2207,VAR_REC_PAIDBYNM,VARCHAR2,1000
AOMS_REC_MAS_2207,NUM_REC_MOBILE,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_EMAILID,VARCHAR2,100
AOMS_REC_MAS_2207,NUM_REC_BTOTAL,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_CTOTAL_S1,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_CTOTAL_S2,NUMBER,22
AOMS_REC_MAS_2207,NUM_REC_COLLCENTERID,NUMBER,22
AOMS_REC_MAS_2207,VAR_REC_SOURCE,VARCHAR2,10
AOMS_REC_MAS_2207,VAR_REC_INSBY,VARCHAR2,20
AOMS_REC_MAS_2207,DAT_REC_INSDATE,DATE,7
AOMS_REC_MAS_2207,VAR_REC_UPDBY,VARCHAR2,20
AOMS_REC_MAS_2207,DAT_REC_UPDDATE,DATE,7
AOMS_REC_MAS_2207,VAR_REC_CHALANNO,VARCHAR2,100
AOMS_REC_MAS_2207,VAR_REC_FLATNO,VARCHAR2,50
AOMS_CLOSINGLOG_DET,NUM_CLOSINGLOG_ID,NUMBER,22
AOMS_CLOSINGLOG_DET,NUM_CLOSINGLOG_ULBID,NUMBER,22
AOMS_CLOSINGLOG_DET,NUM_CLOSINGLOG_YEAR,NUMBER,22
AOMS_CLOSINGLOG_DET,VAR_CLOSINGLOG_FLAG,VARCHAR2,1
AOMS_CLOSINGLOG_DET,NUM_CLOSINGLOG_INSBY,VARCHAR2,100
AOMS_CLOSINGLOG_DET,DATE_CLOSINGLOG_INSDATE,DATE,7
AOMS_PROPTAX_DET_KBMC_ORG,NUM_PROPTAX_ID,NUMBER,22
AOMS_PROPTAX_DET_KBMC_ORG,NUM_PROPTAX_PROPID,NUMBER,22
AOMS_PROPTAX_DET_KBMC_ORG,NUM_PROPTAX_TAXID,NUMBER,22
AOMS_PROPTAX_DET_KBMC_ORG,NUM_PROPTAX_TAXAMT,NUMBER,22
AOMS_PROPTAX_DET_KBMC_ORG,NUM_PROPTAX_DEMANDAMT,NUMBER,22
AOMS_PROPTAX_DET_KBMC_ORG,VAR_PROPTAX_FLATNO,VARCHAR2,50
AOMS_BILLTAX_DET_KBMC_ORG,NUM_BILLTAX_BILLID,NUMBER,22
AOMS_BILLTAX_DET_KBMC_ORG,NUM_BILLTAX_BILLMASID,NUMBER,22
AOMS_BILLTAX_DET_KBMC_ORG,NUM_BILLTAX_TAXID,NUMBER,22
AOMS_BILLTAX_DET_KBMC_ORG,NUM_BILLTAX_BILLAMT_S1,NUMBER,22
AOMS_BILLTAX_DET_KBMC_ORG,NUM_BILLTAX_BILLAMT_S2,NUMBER,22
AOMS_BILLTAX_DET_KBMC_ORG,VAR_BILLTAX_FLATNO,VARCHAR2,50
AOMS_BILLINGDISTRIBUTOR_MAS,NUM_BILLDIST_ID,NUMBER,22
AOMS_BILLINGDISTRIBUTOR_MAS,VAR_BILLDIST_NAME,VARCHAR2,100
AOMS_BILLINGDISTRIBUTOR_MAS,NUM_BILLDIST_ULBID,NUMBER,22
AOMS_BILLINGDISTRIBUTOR_MAS,VAR_BILLDIST_INSBY,VARCHAR2,50
AOMS_BILLINGDISTRIBUTOR_MAS,DAT_BILLDIST_INSDT,DATE,7
AOMS_BILLINGDISTRIBUTOR_MAS,VAR_BILLDIST_UPDBY,VARCHAR2,50
AOMS_BILLINGDISTRIBUTOR_MAS,DAT_BILLDIST_UPDDT,DATE,7
AOMS_LANDTYPE_MAS,NUM_LANDTYPE_ID,NUMBER,22
AOMS_LANDTYPE_MAS,VAR_LANDTYPE_NAME,VARCHAR2,100
AOMS_LANDTYPE_MAS,NUM_LANDTYPE_ULBID,NUMBER,22
AOMS_LANDTYPE_MAS,VAR_LANDTYPE_INSBY,VARCHAR2,50
AOMS_LANDTYPE_MAS,DAT_LANDTYPE_INSDT,DATE,7
AOMS_LANDTYPE_MAS,VAR_LANDTYPE_UPDBY,VARCHAR2,50
AOMS_LANDTYPE_MAS,DAT_LANDTYPE_UPDDT,DATE,7
AOMS_LANDUSAGETYPE_MAS,NUM_LANDUSAGETYPE_ID,NUMBER,22
AOMS_LANDUSAGETYPE_MAS,VAR_LANDUSAGETYPE_NAME,VARCHAR2,100
AOMS_LANDUSAGETYPE_MAS,NUM_LANDUSAGETYPE_ULBID,NUMBER,22
AOMS_LANDUSAGETYPE_MAS,VAR_LANDUSAGETYPE_INSBY,VARCHAR2,50
AOMS_LANDUSAGETYPE_MAS,DAT_LANDUSAGETYPE_INSDT,DATE,7
AOMS_LANDUSAGETYPE_MAS,VAR_LANDUSAGETYPE_UPDBY,VARCHAR2,50
AOMS_LANDUSAGETYPE_MAS,DAT_LANDUSAGETYPE_UPDDT,DATE,7
AOMS_PROPSUBTYPE_MAS,NUM_PROPSUBTYPE_ID,NUMBER,22
AOMS_PROPSUBTYPE_MAS,VAR_PROPSUBTYPE_NAME,VARCHAR2,100
AOMS_PROPSUBTYPE_MAS,NUM_PROPSUBTYPE_ULBID,NUMBER,22
AOMS_PROPSUBTYPE_MAS,NUM_PROPSUBTYPE_PROPTYPEID,VARCHAR2,100
AOMS_PROPSUBTYPE_MAS,VAR_PROPSUBTYPE_INSBY,VARCHAR2,50
AOMS_PROPSUBTYPE_MAS,DAT_PROPSUBTYPE_INSDT,DATE,7
AOMS_PROPSUBTYPE_MAS,VAR_PROPSUBTYPE_UPDBY,VARCHAR2,50
AOMS_PROPSUBTYPE_MAS,DAT_PROPSUBTYPE_UPDDT,DATE,7
AOMS_BILLINGTYPECONFIG_MAS,NUM_BILLINGTYPECONFIG_ID,NUMBER,22
AOMS_BILLINGTYPECONFIG_MAS,NUM_BILLINGTYPE_ID,NUMBER,22
AOMS_BILLINGTYPECONFIG_MAS,NUM_BILLINGTYPECONFIG_ULBID,NUMBER,22
AOMS_BILLINGTYPECONFIG_MAS,VAR_BILLINGTYPCONFIG_ACTIVFLAG,VARCHAR2,1
AOMS_BILLINGTYPECONFIG_MAS,DAT_BILLINGTYPECONFIG_INSDT,DATE,7
AOMS_BILLINGTYPECONFIG_MAS,VAR_BILLINGTYPECONFIG_INSBY,VARCHAR2,50
AOMS_BILLINGTYPECONFIG_MAS,DAT_BILLINGTYPECONFIG_UPDT,DATE,7
AOMS_BILLINGTYPECONFIG_MAS,VAR_BILLINGTYPECONFIG_UPDBY,VARCHAR2,50
AOMS_PROP_MAS_KBMC82,VAR_PROP_ZONEID,VARCHAR2,20
AOMS_PROP_MAS_KBMC82,NUM_PROP_WARDNO,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_SRNO,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_PROP,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_PROPNO,VARCHAR2,80
AOMS_PROP_MAS_KBMC82,VAR_PROP_ROADNAME,VARCHAR2,600
AOMS_PROP_MAS_KBMC82,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_CONSTTYPE,VARCHAR2,250
AOMS_PROP_MAS_KBMC82,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_LEGAL,VARCHAR2,250
AOMS_PROP_MAS_KBMC82,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_OWNERSFNM,VARCHAR2,2000
AOMS_PROP_MAS_KBMC82,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_CORPORATORID,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_ASSESSYEAR,VARCHAR2,50
AOMS_PROP_MAS_KBMC82,VAR_PROP_CONSTRUSG,VARCHAR2,400
AOMS_PROP_MAS_KBMC82,NUM_PROP_BALTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_CPTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_EDUTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_EMPTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_TREETAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_OTHERTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_NOTFEE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_WARFEE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_INTFEE,NUMBER,22
AOMS_PROP_MAS_KBMC82,DAT_PROP_BALDT,DATE,7
AOMS_PROP_MAS_KBMC82,NUM_PROP_ETC,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_WARDPROP,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ELECTRIC,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_OLDHOUSENO,VARCHAR2,250
AOMS_PROP_MAS_KBMC82,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_CONCESSIONTYPEID,VARCHAR2,20
AOMS_PROP_MAS_KBMC82,VAR_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_KBMC82,NUM_PROP_UNIT,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_CLEANING,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ACCES,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_BILLA,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_SURVSTAT,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_BILLTYPE,CHAR,10
AOMS_PROP_MAS_KBMC82,VAR_PROP_PROPTYPEID,CHAR,10
AOMS_PROP_MAS_KBMC82,VAR_PROP_PROPERTYTYPE,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,NUM_PROP_CURILLEGAL,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_HOSTATUS,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_INSBY,CHAR,20
AOMS_PROP_MAS_KBMC82,DAT_PROP_INSDT,DATE,7
AOMS_PROP_MAS_KBMC82,NUM_PROP_FINE,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_UPDBY,VARCHAR2,20
AOMS_PROP_MAS_KBMC82,VAR_PROP_UPDDT,DATE,7
AOMS_PROP_MAS_KBMC82,VAR_PROP_SURVENO,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_HISSANO,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,NUM_PROP_ILLEGALFINE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_CHEQUEBOUNCE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_USAGESUBTYPE,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_PINCODE,VARCHAR2,500
AOMS_PROP_MAS_KBMC82,VAR_PROP_FLATNO,VARCHAR2,250
AOMS_PROP_MAS_KBMC82,VAR_PROP_HOUSENO,VARCHAR2,250
AOMS_PROP_MAS_KBMC82,NUM_PROP_MOBILE,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_MASPROPCODE,VARCHAR2,20
AOMS_PROP_MAS_KBMC82,VAR_PROP_MASPROPNO,VARCHAR2,80
AOMS_PROP_MAS_KBMC82,VAR_PROP_REMARK,VARCHAR2,1000
AOMS_PROP_MAS_KBMC82,NUM_PROP_MONTHRENT,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ANNUALRENT,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_EMAIL,VARCHAR2,100
AOMS_PROP_MAS_KBMC82,NUM_PROP_AADHARNO,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_SPLEDUTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_WATERTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_SPLCLEANINGTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_DRENEJTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ROADTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_EDUUPTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_WATERSEVREJTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_WATERBENIFITTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_BIGRESTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_JAPTITAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ADVTTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_DPCTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_OGBILLAMT,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_MAINPROPNO,VARCHAR2,200
AOMS_PROP_MAS_KBMC82,VAR_PROP_SUB_CODE,VARCHAR2,200
AOMS_PROP_MAS_KBMC82,VAR_PROP_CODE,VARCHAR2,200
AOMS_PROP_MAS_KBMC82,NUM_PROP_RESRV,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_NONRESRV,NUMBER,22
AOMS_PROP_MAS_KBMC82,DAT_PROP_FROMDT,DATE,7
AOMS_PROP_MAS_KBMC82,DAT_PROP_TODT,DATE,7
AOMS_PROP_MAS_KBMC82,VAR_PROP_BIGRES,VARCHAR2,1
AOMS_PROP_MAS_KBMC82,VAR_PROP_SPLCLENTAX,VARCHAR2,1
AOMS_PROP_MAS_KBMC82,VAR_PROP_SPLCLENRV,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_RESRATE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_RESAREA,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_NONRESRATE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_NONRESAREA,NUMBER,22
AOMS_PROP_MAS_KBMC82,VAR_PROP_VPNO,VARCHAR2,150
AOMS_PROP_MAS_KBMC82,VAR_PROP_ASSESTYPE,VARCHAR2,1
AOMS_PROP_MAS_KBMC82,NUM_PROP_ORGRV,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_LIGHTTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_OUTSTATIONCHQ,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_SPECIALWATERTAX,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_DEMANDNOTICE,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ACCOUNTPOINT1,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_ACCOUNTPOINT2,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_OPENRESRV,NUMBER,22
AOMS_PROP_MAS_KBMC82,NUM_PROP_OPENNONRESRV,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_ID,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_ULBID,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_PROPID,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_BTOTALTAX,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_CTOTAL_S1,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_CTOTAL_S2,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_CTOTALTAX,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_BILLNO,VARCHAR2,30
AOMS_BILLPRINT_MAS_BKLOG,NUM_BILLPRINT_ADVANCEAMT,NUMBER,22
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OWNERSFNM,VARCHAR2,1000
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OWNERSMNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OWNERSLNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OCPFNM,VARCHAR2,1000
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OCPMNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_OCPLNM,VARCHAR2,600
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_INSBY,VARCHAR2,20
AOMS_BILLPRINT_MAS_BKLOG,DAT_BILLPRINT_INSDATE,DATE,7
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_UPDBY,VARCHAR2,20
AOMS_BILLPRINT_MAS_BKLOG,DAT_BILLPRINT_UPDDATE,DATE,7
AOMS_BILLPRINT_MAS_BKLOG,VAR_BILLPRINT_FLATNO,VARCHAR2,50
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_ID,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_BILLPRINTID,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_TAXID,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_ARREARSAMT,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_CURRENT_S1,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,NUM_BILLPRINTTAX_CURRENT_S2,NUMBER,22
AOMS_BILLPRINTTAX_DET_BKLOG,VAR_BILLPRINTTAX_FLATNO,VARCHAR2,50
AOMS_PROP_MAS_DMA,NUM_PROPMAS_PROPID,NUMBER,22
AOMS_PROP_MAS_DMA,NUM_PROP_ZONEID,NUMBER,22
AOMS_PROP_MAS_DMA,NUM_PROP_BLOCKNO,NUMBER,22
AOMS_PROP_MAS_DMA,VAR_PROP_PROPNO,VARCHAR2,150
AOMS_PROP_MAS_DMA,NUM_PROP_PROP,VARCHAR2,25
AOMS_PROP_MAS_DMA,NUM_PROP_SRNO,VARCHAR2,10
AOMS_PROP_MAS_DMA,VAR_PROP_ROADNAME,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_BUILDNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,NUM_PROP_PINCODE,NUMBER,22
AOMS_PROP_MAS_DMA,VAR_PROP_FLATNO,VARCHAR2,10
AOMS_PROP_MAS_DMA,VAR_PROP_HOUSENO,VARCHAR2,100
AOMS_PROP_MAS_DMA,NUM_PROP_RATE,NUMBER,22
AOMS_PROP_MAS_DMA,NUM_PROP_AREA,NUMBER,22
AOMS_PROP_MAS_DMA,NUM_PROP_CONSTYEAR,NUMBER,22
AOMS_PROP_MAS_DMA,NUM_PROP_LEGAL,NUMBER,22
AOMS_PROP_MAS_DMA,VAR_PROP_LANDOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_DEVELOPOWNERNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OWNERSFNM,VARCHAR2,1000
AOMS_PROP_MAS_DMA,VAR_PROP_OWNERSMNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OWNERSLNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OCPFNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OCPMNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OCPLNM,VARCHAR2,500
AOMS_PROP_MAS_DMA,VAR_PROP_OLDHOUSENO,VARCHAR2,50
AOMS_PROP_MAS_DMA,NUM_PROP_DISCOUNT,NUMBER,22
AOMS_PROP_MAS_DMA,DAT_PROP_PROPDATE,DATE,7
AOMS_PROP_MAS_DMA,NUM_PROP_RATABLE,NUMBER,22
AOMS_PROP_MAS_DMA,VAR_PROP_BILLTYPE,VARCHAR2,2
